fips,county,state,population,preventable_stays,preventable_black,preventable_white,uninsured,primary_care,mental_health,dentists,other_providers,flu_vaccinations,mammogram,broadband,pct_white,pct_black,pct_hispanic,poverty,log_preventable,disparity_count,log_uninsured,log_primary_care,log_mental_health,log_dentists,log_other_providers,log_population,primary_care_per_100k,mental_health_per_100k
21117,Kenton County,KY,171321,3598,5427,3524,0.0539408678,8.731821e-4,0.0023056134,5.51925e-4,0.0021071556,0.55,0.45,0.9137780539,0.8638870891,0.0498829682,0.0469994922,0.138,8.188411308079031,3260,0.052536345888811155,8.728010982833332e-4,0.0023029595518072937,5.517727454165832e-4,0.002104938661382276,12.05129426874239,5.096760467193164e-4,0.0013457856304831281
21141,Logan County,KY,28283,3247,3501,3198,0.0661695763,2.160527e-4,5.657109e-4,2.511031e-4,8.132093e-4,0.5,0.45,0.8450833181,0.8770639607,0.0583742884,0.0382561963,0.175,8.085794701281568,86,0.06407239029671888,2.1602936397647162e-4,5.655509459110536e-4,2.5107157889326726e-4,8.128788244688615e-4,10.250016196420983,7.638959799172647e-4,0.0020001799667644874
21145,McCracken County,KY,67428,3337,3054,3288,0.0659398995,0.0010080944,0.003203417,9.334716e-4,0.0041674082,0.53,0.5,0.8912669037,0.8168416681,0.1101471199,0.035267248,0.212,8.11312710422178,-158,0.0638569446983616,0.0010075866140757256,0.0031982969911968496,9.330361863291396e-4,0.004158748604822624,11.118815640900198,0.0014950679243044434,0.00475087055822507
21151,Madison County,KY,96735,2544,3427,2520,0.0608216693,4.753555e-4,0.0020158164,4.727536e-4,0.0010647646,0.4,0.41,0.8779205926,0.882555435,0.0434589342,0.0358195069,0.165,7.841885928984623,877,0.05904376755983079,4.7524255436588546e-4,0.0020137873684331798,4.7264188722385476e-4,0.0010641981402351064,11.479730560112587,4.913997002119193e-4,0.002083854240967592
21155,Marion County,KY,19834,2853,6268,2638,0.0618949472,5.069708e-4,0.0021175759,3.034134e-4,0.0013612988,0.37,0.52,0.8500658762,0.8677523445,0.065291923,0.0365029747,0.173,7.956476798036782,720,0.060054998152852375,5.068423337213028e-4,0.0021153369962958217,3.0336737946289884e-4,0.0013603730728208765,9.89515291574607,0.0025560693758193,0.01067649440354946
21161,Mason County,KY,16841,2439,1768,2421,0.0731815494,5.315693e-4,0.0049284484,8.269344e-4,0.0020782614,0.41,0.39,0.8195467013,0.8760762425,0.0587851078,0.0247609999,0.209,7.799753318287247,-110,0.07062764728587663,5.314280670875758e-4,0.004916343354620002,8.26592678123823e-4,0.0020761048022422,9.731571668456054,0.0031563998574906478,0.029264582863250403
21179,Nelson County,KY,47730,2837,561,2874,0.0542819903,5.308081e-4,0.0015503876,5.697164e-4,0.0013827781,0.52,0.48,0.8921062437,0.8935889378,0.0493400377,0.0291221454,0.162,7.950854857719988,-1104,0.05285995731505713,5.306672712136036e-4,0.0015491869899253714,5.695541732243951e-4,0.0013818229427753352,10.773315409999942,0.0011121058034778966,0.003248245547873455
21193,Perry County,KY,27133,4986,12995,4970,0.0661239711,0.0011457625,0.0082924852,7.309674e-4,0.0047175027,0.25,0.28,0.8664659524,0.9511664762,0.0160689935,0.0104301036,0.37,8.514589805546123,2177,0.06402961457283908,0.0011451066150911936,0.008258291448666162,7.307003734472863e-4,0.004706410156526676,10.208505978234776,0.004222763793166992,0.0305623602255556
21209,Scott County,KY,60168,2213,2533,2201,0.0447250879,5.836709e-4,0.0013296104,4.23019e-4,9.972078e-4,0.45,0.46,0.9077263891,0.8450172849,0.0580042548,0.058802021,0.126,7.7025561132685825,200,0.043753777026893134,5.835006303913018e-4,0.0013287272508349865,4.229295526872856e-4,9.967109186037203e-4,11.004895928506238,9.700686411381465e-4,0.002209829809865709
21211,Shelby County,KY,49515,2771,613,2681,0.0702068166,3.507975e-4,0.0018580228,4.295708e-4,0.0011107745,0.5,0.48,0.9175910364,0.7904473392,0.0647076643,0.1089770777,0.135,7.927324360309794,-1024,0.06785191633843396,3.507359849429059e-4,0.0018562988107812296,4.2947856087838254e-4,0.00111015804645684,10.810030932955403,7.08467131172372e-4,0.0037524443098051097
21225,Union County,KY,13106,5620,6111,5499,0.0687359248,2.215003e-4,8.393102e-4,6.172363e-4,8.393102e-4,0.31,0.5,0.8898205928,0.8812757516,0.0729436899,0.0189226309,0.199,8.634264863002075,80,0.06647657140433277,2.2147577243029188e-4,8.389581761517315e-4,6.170458880238427e-4,8.389581761517315e-4,9.480825419599443,0.0016900679078284758,0.006404014954982451
21227,Warren County,KY,142229,3257,5295,3179,0.0923537998,6.559193e-4,0.0035857666,6.578806e-4,0.0014272757,0.51,0.46,0.9123561098,0.7447988807,0.0961547926,0.0705411695,0.147,8.08886878916199,3010,0.08833481733932251,6.557042789550825e-4,0.0035793530659967076,6.576642914229551e-4,0.0014262581101771776,11.865193713674058,4.6117128011868185e-4,0.002521121993405002
22000,Louisiana,LA,4573749,3427,4638,3104,0.0826555504,6.941971e-4,0.0035342998,5.910365e-4,0.0014329601,0.42,0.45,0.8480990013,0.566472712,0.318755358,0.0725319645,0.252,8.13973227971767,70161,0.07941686609092603,6.939562566486388e-4,0.0035280688395342595,5.908619067183676e-4,0.0014319343924243846,15.335843776676557,1.5177857376957065e-5,7.727358453644921e-5
22001,Acadia Parish,LA,56489,3439,4737,3250,0.0835958117,3.665689e-4,0.0014870152,4.405752e-4,6.549948e-4,0.46,0.52,0.7952993636,0.7660075413,0.1751845492,0.0348209386,0.315,8.143226750367445,840,0.08028496604968312,3.665017300353078e-4,0.001485910687712889,4.4047817524339814e-4,6.547803845283098e-4,10.941801207914436,6.489208518472623e-4,0.0026323978119633913
22003,Allen Parish,LA,22112,3378,3890,3263,0.0721925134,1.763124e-4,0.0010853835,3.136201e-4,0.0014924023,0.27,0.34,0.7712495104,0.6677369754,0.2041877713,0.0789616498,0.234,8.12533508671429,139,0.06970562992096503,1.762968587955592e-4,0.0010847948971969583,3.135709314963461e-4,0.0014912897744404241,10.003875726567397,7.973607091172214e-4,0.00490857226845152
22005,Ascension Parish,LA,131632,2453,3123,2242,0.0647766739,4.440324e-4,0.0012458977,4.215916e-4,7.976784e-4,0.46,0.48,0.9096914887,0.6386896803,0.246870062,0.0836726632,0.127,7.805474625270857,1160,0.06276508130359107,4.43933846786581e-4,0.0012451222135116782,4.2150275523143715e-4,7.973604236689757e-4,11.787765429408712,3.3732861310319676e-4,9.46500622948827e-4
22007,Assumption Parish,LA,20160,3607,4414,3119,0.0969045251,1.450046e-4,3.472222e-4,9.70685e-5,3.472222e-4,0.5,0.46,0.8043942993,0.648859127,0.2846230159,0.041765873,0.267,8.190908881182514,261,0.09249214477991048,1.449940878491822e-4,3.471619323224128e-4,9.70637891579093e-5,3.471619323224128e-4,9.911455722185305,7.192688492063491e-4,0.0017223323412698412
22009,Avoyelles Parish,LA,38408,4385,4878,4174,0.0931500274,2.803548e-4,0.0019787544,2.580579e-4,9.893772e-4,0.38,0.44,0.7588033012,0.6321339304,0.2885076026,0.0414236617,0.373,8.386172928977834,270,0.08906346180593802,2.803155079368036e-4,0.0019767992442694545,2.5802460878737146e-4,9.88888088961712e-4,10.556021050210775,7.299385544678193e-4,0.00515193293063945
22011,Beauregard Parish,LA,36827,3061,4509,2907,0.0890604027,4.373497e-4,7.874657e-4,1.914137e-4,7.331577e-4,0.37,0.39,0.8845957198,0.8066364352,0.1108154343,0.0405137535,0.195,8.026823576217629,590,0.08531530862015999,4.372540904955538e-4,7.871558115593254e-4,1.913953827352262e-4,7.328890711836789e-4,10.51398655078612,0.0011875789502267357,0.0021382835962744724
22013,Bienville Parish,LA,12366,3552,3492,3502,0.0715020576,1.565435e-4,0.0030729419,3.164307e-4,4.852014e-4,0.36,0.45,0.6484792627,0.5441533236,0.4058709364,0.023532265899999998,0.342,8.175547596021026,-1,0.0690614562282977,1.5653124834483784e-4,0.0030682300643698297,3.16380646364867e-4,4.850837278623836e-4,9.422706050118514,0.0012659186479055473,0.024849926411127283
22015,Bossier Parish,LA,129795,4590,4825,4549,0.0829689417,4.72341e-4,0.0023344505,5.492125e-4,8.166724e-4,0.42,0.43,0.8271883369,0.6282676528,0.2427520321,0.0823298278,0.19,8.431853144249223,358,0.07970628958362369,4.722294821048364e-4,0.0023317299036738626,5.490617380125931e-4,8.163391045453788e-4,11.773711561708948,3.639130937247197e-4,0.0017985673562155705
22017,Caddo Parish,LA,226386,4457,5013,4137,0.0823371323,0.0012570144,0.0078494253,8.645344e-4,0.002261624,0.42,0.45,0.8288399338,0.4258743915,0.498511392,0.0395121606,0.317,8.402455513945814,1983,0.07912271442488084,0.001256225018838763,0.007818778828225523,8.641609053860735e-4,0.002259070377938463,12.32999678594332,5.552527099732316e-4,0.0034672750523442263
22019,Calcasieu Parish,LA,203761,2761,4256,2459,0.0805603147,7.891583e-4,0.0028808261,5.878924e-4,0.001423236,0.46,0.46,0.8512111176,0.6627077802,0.2441929515,0.0535234908,0.252,7.923710333969238,3662,0.07747971650820591,7.888470783133846e-4,0.0028766844727892834,5.877196589618029e-4,0.0014222241595887779,12.224703017375885,3.872960478207311e-4,0.0014138260511088973
22021,Caldwell Parish,LA,9389,5818,6147,5839,0.089280677,3.134469e-4,0.001384599,3.140046e-4,0.0012780914,0.29,0.28,0.7504069452,0.7817658963,0.1661518799,0.0296091171,0.29,8.66888370465667,29,0.08551754903402693,3.133977857832078e-4,0.0013836413266984375,3.139553108734118e-4,0.0012772753364483896,9.147294070258548,0.003338448184045159,0.01474703376291405
22025,Catahoula Parish,LA,8414,2793,1885,2698,0.0835171762,1.135718e-4,4.753981e-4,2.334812e-4,0.0013073449,0.29,0.35,0.7402470741,0.6363204184,0.2782267649,0.0639410506,0.461,7.935229539816907,-68,0.08021239438362458,1.1356535121142996e-4,4.7528513412442813e-4,2.334539475065004e-4,0.0013064910687432267,9.037652264150466,0.0013497955787972428,0.005650084383170906
22027,Claiborne Parish,LA,13670,6234,7448,5871,0.0957136445,4.986465e-4,0.0010972933,3.637951e-4,8.778347e-4,0.34,0.47,0.5080693365,0.4493782004,0.48771031459999997,0.0350402341,0.375,8.737933858114136,216,0.0914058811215942,4.985222171478637e-4,0.0010966917137443502,3.637289426072314e-4,8.774496284560602e-4,9.522958929717996,0.0036477432333577174,0.008027017556693489
22029,Concordia Parish,LA,17688,4034,4081,3922,0.0925542916,2.176752e-4,0.0062189055,4.967984e-4,9.611036e-4,0.38,0.36,0.7895057034,0.5584577114,0.3887381275,0.0296246043,0.347,8.302761580704049,28,0.08851834158123632,2.1765151219113395e-4,0.006199647906719314,4.966750365309795e-4,9.60642035652032e-4,9.780641722537283,0.0012306377204884668,0.035158895861601085
22031,De Soto Parish,LA,27114,3698,3387,3540,0.0809403153,1.857424e-4,0.0024341669,7.44796e-5,4.425758e-4,0.33,0.47,0.787816963,0.5945268127,0.3393449878,0.0332300656,0.24,8.215817791832453,-41,0.07783132464436895,1.8572515201619784e-4,0.0024312091146080576,7.447682653236806e-5,4.424778922172613e-4,10.207805478639335,6.850424135133142e-4,0.008977527845393523
22033,East Baton Rouge Parish,LA,448467,2245,3792,1627,0.0761406308,8.669736e-4,0.0047495133,7.479847e-4,0.0023413094,0.49,0.45,0.8997024081,0.4215627906,0.4598799912,0.0675211331,0.25,7.716906135298388,9709,0.07338115096889994,8.665979954655718e-4,0.004738269947951815,7.477050988605493e-4,0.002338572805790194,13.013590379178632,1.9331937466970814e-4,0.001059055248212243
22035,East Carroll Parish,LA,6829,8444,10083,5155,0.0879067508,4.155125e-4,0.0052716357,2.86123e-4,8.786059e-4,0.17,0.46,0.6714513557,0.2716356714,0.6861912432,0.0234294919,0.528,9.041329829241901,337,0.08425543777540322,4.154261985866031e-4,0.0052577892694308185,2.860820746206824e-4,8.782201517669295e-4,8.82893352896109,0.006084529213647679,0.07719484111875824
22037,East Feliciana Parish,LA,19229,2860,3205,2681,0.0664815672,3.102699e-4,0.0045244162,5.226026e-4,0.0018201675,0.38,0.42,0.7960526316,0.5515627438,0.4067294191,0.0204898851,0.231,7.95892649305011,101,0.06436497532936859,3.1022177624849166e-4,0.0045142117967591905,5.224660908192339e-4,0.0018185130024735228,9.864174835150587,0.0016135519267772634,0.02352912891986063
22039,Evangeline Parish,LA,31754,5222,6778,5008,0.0817407684,6.518702e-4,7.873024e-4,3.439005e-4,9.447629e-4,0.36,0.44,0.7814542484,0.6555709517,0.2690999559,0.050450337,0.284,8.560827228436299,562,0.07857156613682409,6.516578249101743e-4,7.869926400380119e-4,3.438413797770826e-4,9.443168924234566e-4,10.365773980637456,0.002052875858159602,0.002479380235560874
22041,Franklin Parish,LA,19285,4890,6776,4666,0.094379085,5.592841e-4,0.0018667358,1.55376e-4,0.0022297122,0.25,0.34,0.6877975786,0.6523204563,0.3123671247,0.0173710137,0.363,8.495152060539358,407,0.0901871567751702,5.591277589376871e-4,0.001864995614034867,1.5536393039944268e-4,0.0022272300806755628,9.867082870642328,0.002900099040705211,0.00967972932330827
22043,Grant Parish,LA,21911,3050,2094,3106,0.0785504282,4.49721e-5,7.75866e-4,1.363636e-4,4.107526e-4,0.39,0.45,0.7766504517,0.7464743736,0.1552188399,0.0620692803,0.254,8.02322468471667,-222,0.07561794347302021,4.497108878541306e-5,7.755651715665708e-4,1.363543033294619e-4,4.10668264243991e-4,9.99474407280768,2.0524896170873077e-4,0.003540988544566656
22045,Iberia Parish,LA,67659,2969,4807,2363,0.0862727517,4.639362e-4,0.00159624,6.000556e-4,8.5724e-4,0.45,0.49,0.8529532175,0.5745872685,0.3198983136,0.0557058189,0.332,7.996317231796746,1654,0.08275234255648342,4.638286148750382e-4,0.0015949673630405788,5.99875638626169e-4,8.568727796401837e-4,11.122235662444218,6.856976898860462e-4,0.0023592426728151466
22047,Iberville Parish,LA,29617,2779,4416,2185,0.0785320582,3.017704e-4,0.0029712665,4.066969e-4,6.077591e-4,0.45,0.43,0.8386511965,0.4651045008,0.4631124017,0.0522672789,0.316,7.930206206684683,661,0.07560091120826788,3.0172487647094846e-4,0.0029668610121212583,4.066142212318634e-4,6.075744892336391e-4,10.29610379977538,0.0010189094101360704,0.010032300705675793
22049,Jackson Parish,LA,14746,4141,5521,3965,0.073645497,2.016671e-4,0.001152855,1.3478e-4,0.00122067,0.34,0.44,0.7361656551,0.6775396718,0.2593245626,0.0351281704,0.277,8.3289340419555291,229,0.07105986431798497,2.0164676792390815e-4,0.0011521909729766894,1.3477091799184054e-4,0.0012199255881014065,9.598727138549595,0.0013676054523260547,0.007818086260680862
22051,Jefferson Parish,LA,421777,3160,4400,2948,0.1090153123,9.22322e-4,0.0032552747,8.781734e-4,0.0019180752,0.43,0.45,0.8696959082,0.4823141139,0.2649954834,0.1892113605,0.232,8.058643712215618,6124,0.10347251557678736,9.218969224164366e-4,0.0032499877638264793,8.777880313370067e-4,0.0019162380425925924,12.952232017327672,2.18675271529742e-4,7.717999559008671e-4
22053,Jefferson Davis Parish,LA,31553,4239,5605,4082,0.0834192735,3.710002e-4,0.0019966406,2.185724e-4,6.338542e-4,0.41,0.45,0.7632433356,0.7758374798,0.1608721833,0.0266218743,0.231,8.352318548226004,481,0.08012203391174269,3.709313964426121e-4,0.001994649962442028,2.185485165329881e-4,6.336533992742965e-4,10.359423950612095,0.0011758000824010394,0.006327894653440243
22055,Lafayette Parish,LA,249750,2814,5591,2339,0.0866728662,0.001076964,0.0042282282,7.060266e-4,0.002042042,0.48,0.52,0.9094276196,0.6257257257,0.2686286286,0.0654054054,0.213,7.942717540573791,8122,0.08312061178625718,0.0010763844903079853,0.004219314360808292,7.057774804699024e-4,0.0020399598662896347,12.4282156965108,4.3121681681681677e-4,0.0016929842642642641
22057,Lafourche Parish,LA,95056,2579,1981,2614,0.0820255202,5.025435e-4,0.0021040229,4.798164e-4,0.0010414913,0.46,0.47,0.8502821082,0.7483378219,0.1370455311,0.0588074398,0.257,7.855544677915663,-602,0.07883476628292495,5.024172673050436e-4,0.0021018125437019804,4.7970132491955846e-4,0.0010409493242121677,11.462221470595523,5.286815140548729e-4,0.0022134561732031644
22059,LaSalle Parish,LA,14800,4595,2653,4619,0.0894949107,5.393016e-4,8.783784e-4,2.036798e-4,8.108108e-4,0.28,0.43,0.8707761622,0.7583108108,0.1241216216,0.0902702703,0.239,8.432941638968646,-291,0.08571420416629462,5.391562291555205e-4,8.779928514483034e-4,2.036590600857121e-4,8.104822704948278e-4,9.6023824597522065,0.00364392972972973,0.005934989189189189
22061,Lincoln Parish,LA,47962,3543,5704,2907,0.0803731511,6.645622e-4,0.0046495142,4.155499e-4,0.0013343897,0.42,0.46,0.7958671828,0.5336099412,0.3970434928,0.0377173596,0.273,8.173011311724972,1341,0.0773064917389753,6.643414763255996e-4,0.004638738596822535,4.154635830521771e-4,0.0013335001932754057,10.778164309689819,0.0013856015178683124,0.009694162461949042
22063,Livingston Parish,LA,150145,2934,3880,2800,0.0709776313,2.05719e-4,0.0013320457,3.705575e-4,4.062739e-4,0.43,0.44,0.9058837273,0.8061740318,0.1031269773,0.0657830764,0.181,7.984462732262196,1622,0.0685719054398437,2.0569784274809534e-4,0.0013311593141767542,3.7048886052557867e-4,4.061913931051854e-4,11.919356772823718,1.3701355356488725e-4,8.871728662293117e-4
22065,Madison Parish,LA,9246,3474,3531,3085,0.0688805104,2.041025e-4,0.0087605451,3.165225e-4,0.0011897037,0.25,0.42,0.7079470199,0.3294397577,0.6251351936,0.0279039585,0.481,8.1533497579988925,41,0.06661184880755609,2.0408167391838304e-4,0.008722394178113694,3.1647241732133075e-4,0.0011889965633528577,9.13194630454817,0.0022074680943110535,0.09474956846203762
22067,Morehouse Parish,LA,23955,3265,4094,2713,0.078731098,2.397602e-4,0.0040075141,3.681584e-4,0.0011688583,0.4,0.39,0.7151037938,0.4776455855,0.4814861198,0.0184930077,0.45,8.09132127353041,331,0.07578544112988897,2.3973146211656214e-4,0.003999505404877854,3.6809064632506374e-4,0.0011681757169807216,10.083932349317223,0.0010008774786057191,0.01672934293466917
22069,Natchitoches Parish,LA,36291,2847,4345,2367,0.0745219749,5.40161e-4,0.0043536965,2.454791e-4,0.0010195365,0.43,0.45,0.8069180607,0.5165743573,0.4052244358,0.038797498,0.295,7.954372272531867,718,0.07187588817096839,5.400151655607108e-4,0.004344246581516168,2.4544897493562556e-4,0.0010190171256467654,10.499325055627958,0.0014884158606817118,0.011996628640709817
22071,Orleans Parish,LA,364136,3116,4116,2141,0.0797533143,0.0011167968,0.0067996573,8.329975e-4,0.0012797416,0.43,0.48,0.8351863795,0.309604104,0.5611639607,0.0811866995,0.326,8.044626279767337,7192,0.0767326023607928,0.0011161736463680203,0.006776643893586384,8.326507501304177e-4,0.0012789234286762492,12.805282703211551,3.0669771733637984e-4,0.001867340032295626
22073,Ouachita Parish,LA,157568,3691,5655,3221,0.0760751832,9.384763e-4,0.0055087327,6.467895e-4,0.0019356722,0.44,0.44,0.8065916716,0.561179935,0.3760788993,0.0369998985,0.294,8.213923595622743,3835,0.07332033216105141,9.380362064405538e-4,0.0054936151257251676,6.465804218195021e-4,0.0019338012006055944,11.96761239010407,5.956008199634444e-4,0.0034960986367790414
22075,Plaquemines Parish,LA,22386,2379,6321,1803,0.0847881656,2.145646e-4,0.0019208434,2.664772e-4,5.360493e-4,0.32,0.43,0.887195122,0.6001072099,0.2099079782,0.1005092469,0.195,7.77485576666552,1011,0.08138472885245193,2.1454158430841196e-4,0.0019190009393246588,2.66441701257263e-4,5.359056768976871e-4,10.016191042449213,9.584767265255071e-4,0.00858055659787367
22077,Pointe Coupee Parish,LA,20000,2971,1980,3284,0.0769681578,2.947534e-4,0.00125,3.473773e-4,8.5e-4,0.36,0.45,0.8000487686,0.6045,0.33975,0.0364,0.278,7.99699040583765,-261,0.07414983209186825,2.947099687506821e-4,0.0012492194004318981,3.4731697847487726e-4,8.496389545779379e-4,9.903487552536127,0.001473767,0.0062499999999999995
22079,Rapides Parish,LA,126260,3064,4586,2650,0.0793241667,8.394609e-4,0.0058926026,5.267751e-4,0.0022018058,0.43,0.47,0.8536374846,0.6010137811,0.3161967369,0.0427372089,0.259,8.027802848370312,2444,0.07633507368530244,8.391087497624529e-4,0.005875309119781395,5.266364027030483e-4,0.0021993853778247596,11.746098551921616,6.648668620307302e-4,0.004667038333597338
